postal_code,kode_wilayah_concat,kode_provinsi,kode_kota_kabupaten,kode_kecamatan,kode_kelurahan
45353,3211222003,32,11,22,2003
45554,3208122011,32,8,12,2011
40911,3204462004,32,4,46,2004
41381,3215172009,32,15,17,2009
45285,3212142005,32,12,14,2005
41175,3214172005,32,14,17,2005
46261,3207022011,32,7,2,2011
45153,3209202011,32,9,20,2011
16620,3201152008,32,1,15,2008
45551,3208132020,32,8,13,2020
44178,3205262001,32,5,26,2001
45574,3208072013,32,8,7,2013
41166,3214072007,32,14,7,2007
41361,3215272007,32,15,27,2007
40253,3273111001,32,73,11,1001
41375,3215142013,32,15,14,2013
43171,3202082008,32,2,8,2008
45285,3212142008,32,12,14,2008
43252,3203112008,32,3,11,2008
17520,3216072006,32,16,7,2006
45611,3209151014,32,9,15,1014
45465,3210012010,32,10,1,2010
45157,3209232001,32,9,23,2001
45172,3209132011,32,9,13,2011
41180,3214022010,32,14,2,2010
16720,3201242003,32,1,24,2003
40374,3204172010,32,4,17,2010
45555,3208232008,32,8,23,2008
46352,3207052004,32,7,5,2004
45213,3212151003,32,12,15,1003
40566,3217132002,32,17,13,2002
41174,3214092015,32,14,9,2015
46194,3206042003,32,6,4,2003
40911,3204462007,32,4,46,2007
43284,3203292002,32,3,29,2002
46271,3207032010,32,7,3,2010
40256,3204121001,32,4,12,1001
46415,3206242007,32,6,24,2007
46475,3206092002,32,6,9,2002
44185,3205122011,32,5,12,2011
46153,3206322011,32,6,32,2011
45253,3212202007,32,12,20,2007
43275,3203232008,32,3,23,2008
44169,3205352002,32,5,35,2002
16670,3201192001,32,1,19,2001
45260,3212262004,32,12,26,2004
43356,3202472001,32,2,47,2001
45475,3210192010,32,10,19,2010
45583,3208042004,32,8,4,2004
16459,3276101007,32,76,10,1007
17153,3275071007,32,75,7,1007
46394,3218022004,32,18,2,2004
41262,3213052002,32,13,5,2002
16437,3276071001,32,76,7,1001
44160,3205072005,32,5,7,2005
43267,3203322009,32,3,32,2009
41362,3215022004,32,15,2,2004
16962,3201022006,32,1,2,2006
40562,3217102005,32,17,10,2005
43291,3203122005,32,3,12,2005
44163,3205202015,32,5,20,2015
46385,3207172012,32,7,17,2012
40287,3204082006,32,4,8,2006
43156,3202272001,32,2,27,2001
40238,3204442007,32,4,44,2007
43281,3203072005,32,3,7,2005
40385,3204302004,32,4,30,2004
40287,3273211004,32,73,21,1004
45611,3209151006,32,9,15,1006
44182,3205022015,32,5,2,2015
16923,3201132005,32,1,13,2005
16120,3201332003,32,1,33,2003
45261,3212052004,32,12,5,2004
45365,3211132004,32,11,13,2004
45275,3212272006,32,12,27,2006
45454,3210112013,32,10,11,2013
41354,3215082005,32,15,8,2005
43359,3202161001,32,2,16,1001
41254,3213212005,32,13,21,2005
40615,3273251003,32,73,25,1003
45460,3210262003,32,10,26,2003
43191,3202362004,32,2,36,2004
45571,3208082002,32,8,8,2002
41283,3213022005,32,13,2,2005
45193,3209042001,32,9,4,2001
45585,3208252006,32,8,25,2006
45274,3212082008,32,12,8,2008
45151,3209212009,32,9,21,2009
40554,3217072002,32,17,7,2002
43176,3202262004,32,2,26,2004
45561,3208012003,32,8,1,2003
43153,3202302007,32,2,30,2007
45272,3212062021,32,12,6,2021
41352,3215062009,32,15,6,2009
44164,3205332008,32,5,33,2008
43275,3203232003,32,3,23,2003
40374,3204172004,32,4,17,2004
17421,3275091003,32,75,9,1003
43193,3202352005,32,2,35,2005
41259,3213132007,32,13,13,2007
43194,3202342001,32,2,34,2001
16650,3201212005,32,1,21,2005
45167,3209262009,32,9,26,2009
41382,3215182008,32,15,18,2008
45511,3208092011,32,8,9,2011
45366,3211122007,32,11,12,2007
40295,3273231003,32,73,23,1003
45314,3211172010,32,11,17,2010
43275,3203232011,32,3,23,2011
41267,3213252007,32,13,25,2007
41180,3214022003,32,14,2,2003
41280,3213292006,32,13,29,2006
16350,3201182002,32,1,18,2002
41314,3215262008,32,15,26,2008
45373,3211012009,32,11,1,2009
45455,3210172001,32,10,17,2001
43359,3202162012,32,2,16,2012
45154,3209362006,32,9,36,2006
45463,3210042011,32,10,4,2011
16630,3201162004,32,1,16,2004
44187,3205392006,32,5,39,2006
45364,3211142007,32,11,14,2007
41363,3215042008,32,15,4,2008
46121,3278011001,32,78,1,1001
46365,3218102001,32,18,10,2001
46184,3206162006,32,6,16,2006
17631,3216152002,32,16,15,2002
45311,3211172008,32,11,17,2008
45189,3209092007,32,9,9,2007
16350,3201182001,32,1,18,2001
40395,3204252002,32,4,25,2002
45191,3209052005,32,9,5,2005
44176,3205292006,32,5,29,2006
46387,3207152005,32,7,15,2005
44183,3205412003,32,5,41,2003
44170,3205242002,32,5,24,2002
17631,3216152006,32,16,15,2006
16133,3271011016,32,71,1,1016
45472,3210092013,32,10,9,2013
43181,3202412004,32,2,41,2004
46272,3207142006,32,7,14,2006
45455,3210172002,32,10,17,2002
45152,3209222010,32,9,22,2010
41262,3213052007,32,13,5,2007
16110,3201382001,32,1,38,2001
46158,3206382005,32,6,38,2005
16820,3201072002,32,1,7,2002
45565,3208022005,32,8,2,2005
41264,3213112007,32,13,11,2007
45594,nan,,,,
41250,3213242001,32,13,24,2001
40224,3273031004,32,73,3,1004
43264,3203142004,32,3,14,2004
44173,3205252001,32,5,25,2001
46322,3279021001,32,79,2,1001
40395,3204252001,32,4,25,2001
46252,3207112011,32,7,11,2011
16350,3201182007,32,1,18,2007
45182,3209112004,32,9,11,2004
41362,3215022005,32,15,2,2005
41288,3213232004,32,13,23,2004
43177,3202222001,32,2,22,2001
46271,3207032003,32,7,3,2003
46393,3218012010,32,18,1,2010
46151,3278041007,32,78,4,1007
44181,3205192015,32,5,19,2015
43122,3272011002,32,72,1,1002
45270,3212302004,32,12,30,2004
41255,3213302004,32,13,30,2004
43253,3203282002,32,3,28,2002
45255,3212222002,32,12,22,2002
44193,3205402001,32,5,40,2001
45164,3209282002,32,9,28,2002
41166,3214072002,32,14,7,2002
44177,3205302008,32,5,30,2008
43266,3203322006,32,3,32,2006
40376,3204142004,32,4,14,2004
41286,3213192008,32,13,19,2008
41373,3215132001,32,15,13,2001
40195,3204062007,32,4,6,2007
45263,3212032008,32,12,3,2008
17125,3275031001,32,75,3,1001
16820,3201072010,32,1,7,2010
45185,3209082008,32,9,8,2008
45562,3208172013,32,8,17,2013
45472,3210092007,32,10,9,2007
40622,3204052002,32,4,5,2002
41361,3215272004,32,15,27,2004
46131,3278021004,32,78,2,1004
43266,3203182001,32,3,18,2001
45267,3212192004,32,12,19,2004
41271,3213042017,32,13,4,2017
46254,3207132001,32,7,13,2001
17710,3216132010,32,16,13,2010
45151,3209212001,32,9,21,2001
43367,3202062006,32,2,6,2006
46385,3207172017,32,7,17,2017
40173,3273061005,32,73,6,1005
46219,3207012011,32,7,1,2011
45594,3208272001,32,8,27,2001
45452,3210132002,32,10,13,2002
45470,3210082009,32,10,8,2009
40391,3217012011,32,17,1,2011
46182,3278051006,32,78,5,1006
45551,3208132009,32,8,13,2009
41286,3213192007,32,13,19,2007
41251,3213072014,32,13,7,2014
41181,3214132005,32,14,13,2005
41115,3214162003,32,14,16,2003
45274,3212082010,32,12,8,2010
17422,3275091001,32,75,9,1001
45273,3212132007,32,12,13,2007
43287,3203092003,32,3,9,2003
45157,3209232011,32,9,23,2011
45193,3209042006,32,9,4,2006
45516,3208091001,32,8,9,1001
17631,3216152007,32,16,15,2007
44184,3205162004,32,5,16,2004
46462,3206252002,32,6,25,2002
44192,3205112008,32,5,11,2008
45352,3211212002,32,11,21,2002
40383,3204352003,32,4,35,2003
45181,3209102007,32,9,10,2007
45464,3210022002,32,10,2,2002
40382,3204332005,32,4,33,2005
45183,3209072012,32,9,7,2012
40558,3217052012,32,17,5,2012
44184,3205162001,32,5,16,2001
16770,3201262007,32,1,26,2007
45417,3210071013,32,10,7,1013
40378,3204152006,32,4,15,2006
45466,3210032006,32,10,3,2006
16153,3271051001,32,71,5,1001
46252,3207112013,32,7,11,2013
45565,3208022002,32,8,2,2002
46333,3279032002,32,79,3,2002
41253,3213082010,32,13,8,2010
45557,3208222012,32,8,22,2012
45372,3211032006,32,11,3,2006
43141,3272031002,32,72,3,1002
16320,3201372002,32,1,37,2002
16411,3276051004,32,76,5,1004
40564,3217122001,32,17,12,2001
45588,3208282007,32,8,28,2007
45566,3208152007,32,8,15,2007
43262,3203032012,32,3,3,2012
45555,3208232003,32,8,23,2003
41384,3215232003,32,15,23,2003
45273,3212132003,32,12,13,2003
45263,3212032003,32,12,3,2003
44170,3205242005,32,5,24,2005
45193,3209042002,32,9,4,2002
45565,3208022006,32,8,2,2006
40232,3273041004,32,73,4,1004
44164,3205332006,32,5,33,2006
40381,3204292001,32,4,29,2001
40292,3273231002,32,73,23,1002
41371,3215052018,32,15,5,2018
45652,3209162008,32,9,16,2008
16117,3271041002,32,71,4,1002
40226,3204092002,32,4,9,2002
16820,3201072005,32,1,7,2005
16310,3201122002,32,1,12,2002
41281,3213122007,32,13,12,2007
17532,3216192006,32,16,19,2006
44188,3205142011,32,5,14,2011
44154,3205212004,32,5,21,2004
44119,3205092006,32,5,9,2006
45383,3211252004,32,11,25,2004
46476,3206112006,32,6,11,2006
40560,3217162002,32,17,16,2002
41386,3215152002,32,15,15,2002
46157,3206372006,32,6,37,2006
40117,3273191004,32,73,19,1004
16711,3201042011,32,1,4,2011
45162,3209242001,32,9,24,2001
44182,3205022016,32,5,2,2016
46168,3206082007,32,6,8,2007
43281,3203072008,32,3,7,2008
44179,3205152009,32,5,15,2009
46463,3206272001,32,6,27,2001
45453,3210122006,32,10,12,2006
45557,3208222004,32,8,22,2004
43252,3203112003,32,3,11,2003
16710,3201322007,32,1,32,2007
40216,3204102002,32,4,10,2002
45159,3209192002,32,9,19,2002
43176,3202262001,32,2,26,2001
43263,3203152001,32,3,15,2001
43262,3203032014,32,3,3,2014
46395,3218032010,32,18,3,2010
40252,3273111003,32,73,11,1003
45272,3212062017,32,12,6,2017
40561,3217092008,32,17,9,2008
45456,3210162008,32,10,16,2008
45451,3210242006,32,10,24,2006
45465,3210012004,32,10,1,2004
45352,3211212005,32,11,21,2005
45372,3211032007,32,11,3,2007
45558,3208142004,32,8,14,2004
41383,3215192008,32,15,19,2008
40551,3217032001,32,17,3,2001
46268,3207312001,32,7,31,2001
45275,3212272002,32,12,27,2002
41384,3215232007,32,15,23,2007
43152,3202292011,32,2,29,2011
46463,3206272004,32,6,27,2004
41257,3213182005,32,13,18,2005
45150,3209392009,32,9,39,2009
17412,3275081002,32,75,8,1002
45173,3209122007,32,9,12,2007
45475,3210192006,32,10,19,2006
45221,3212162008,32,12,16,2008
45454,3210112002,32,10,11,2002
45112,3274021004,32,74,2,1004
43178,3202462005,32,2,46,2005
46324,3279042006,32,79,4,2006
44182,3205022010,32,5,2,2010
41182,3214142002,32,14,14,2002
45272,3212062015,32,12,6,2015
46384,3218072012,32,18,7,2012
16360,3201202008,32,1,20,2008
45451,3210242004,32,10,24,2004
46396,3218092001,32,18,9,2001
45160,3209172013,32,9,17,2013
46464,3206282005,32,6,28,2005
41266,3213222009,32,13,22,2009
46463,3206272005,32,6,27,2005
44185,3205122004,32,5,12,2004
44183,3205412005,32,5,41,2005
40911,3204372018,32,4,37,2018
45259,3212242006,32,12,24,2006
16710,3201322006,32,1,32,2006
45553,3208162006,32,8,16,2006
40563,3217142003,32,17,14,2003
40611,3273261004,32,73,26,1004
40911,3204372010,32,4,37,2010
16110,3201382004,32,1,38,2004
45558,3208142002,32,8,14,2002
41370,3215212008,32,15,21,2008
43282,3203052001,32,3,5,2001
41356,3215112010,32,15,11,2010
16650,3201212011,32,1,21,2011
41182,3214142009,32,14,14,2009
45255,3212222006,32,12,22,2006
16680,3201302003,32,1,30,2003
40384,3204362001,32,4,36,2001
45186,3209062015,32,9,6,2015
41181,3214132010,32,14,13,2010
41376,3215252002,32,15,25,2002
45144,3274031001,32,74,3,1001
43170,3202212005,32,2,21,2005
40221,3273031003,32,73,3,1003
43281,3203072001,32,3,7,2001
43273,3203302009,32,3,30,2009
46268,3207312003,32,7,31,2003
45181,3209102011,32,9,10,2011
44168,3205342003,32,5,34,2003
45574,3208072011,32,8,7,2011
41282,3213012003,32,13,1,2003
40131,3273021001,32,73,2,1001
41382,3215182001,32,15,18,2001
46158,3206382002,32,6,38,2002
45321,3211182009,32,11,18,2009
16330,3201102003,32,1,10,2003
44181,3205192011,32,5,19,2011
43352,3202122002,32,2,12,2002
45371,3211062004,32,11,6,2004
43252,3203112002,32,3,11,2002
44186,3205382001,32,5,38,2001
45454,3210112007,32,10,11,2007
45461,3210062015,32,10,6,2015
17117,3275051004,32,75,5,1004
41253,3213082003,32,13,8,2003
41371,3215052020,32,15,5,2020
41255,3213302001,32,13,30,2001
16132,3271011008,32,71,1,1008
43153,3202302006,32,2,30,2006
16610,3201292006,32,1,29,2006
46388,3207162004,32,7,16,2004
43262,3203032001,32,3,3,2001
46418,3206242005,32,6,24,2005
45556,3208322008,32,8,32,2008
46255,3207102014,32,7,10,2014
46384,3207372010,32,7,37,2010
46155,3206342007,32,6,34,2007
45456,3210162019,32,10,16,2019
46393,3218012003,32,18,1,2003
16670,3201192009,32,1,19,2009
40394,3204282010,32,4,28,2010
40262,3273131003,32,73,13,1003
43267,3203192007,32,3,19,2007
40911,3204462010,32,4,46,2010
46271,3207032006,32,7,3,2006
40228,3204092005,32,4,9,2005
41165,3214082011,32,14,8,2011
43154,3202402005,32,2,40,2005
45152,3209222017,32,9,22,2017
43155,3202282006,32,2,28,2006
46466,3206292005,32,6,29,2005
17510,3216062008,32,16,6,2008
17532,3216192002,32,16,19,2002
46186,3206022007,32,6,2,2007
43177,3202222009,32,2,22,2009
45158,3209182001,32,9,18,2001
45562,3208172014,32,8,17,2014
45274,3212082013,32,12,8,2013
46195,3206032011,32,6,3,2011
43281,3203072014,32,3,7,2014
41381,3215172014,32,15,17,2014
45151,3209212003,32,9,21,2003
45471,3210252005,32,10,25,2005
41373,3215132006,32,15,13,2006
40385,3204302012,32,4,30,2012
16311,3201342003,32,1,34,2003
43267,3203192014,32,3,19,2014
40381,3204292014,32,4,29,2014
46255,3207102010,32,7,10,2010
46194,3206042009,32,6,4,2009
45458,3210152009,32,10,15,2009
43284,3203292010,32,3,29,2010
45267,3212192003,32,12,19,2003
17135,3275021002,32,75,2,1002
41362,3215022008,32,15,2,2008
46190,3278101003,32,78,10,1003
41370,3215212006,32,15,21,2006
40384,3204362009,32,4,36,2009
46383,3207182010,32,7,18,2010
41165,3214082008,32,14,8,2008
45189,3209092008,32,9,9,2008
17710,3216132002,32,16,13,2002
41152,3214032002,32,14,3,2002
44165,3205312004,32,5,31,2004
41112,3214011004,32,14,1,1004
45372,3211032003,32,11,3,2003
45471,3210252001,32,10,25,2001
45159,3209192009,32,9,19,2009
16841,3201362010,32,1,36,2010
45282,3212112008,32,12,11,2008
45264,3212252006,32,12,25,2006
44162,3205172004,32,5,17,2004
45282,3212112003,32,12,11,2003
40560,3217162005,32,17,16,2005
45255,3212222004,32,12,22,2004
16111,3271041001,32,71,4,1001
45467,3210232010,32,10,23,2010
45471,3210252004,32,10,25,2004
44191,3205062009,32,5,6,2009
45461,3210062013,32,10,6,2013
46383,3207182008,32,7,18,2008
46327,3279022005,32,79,2,2005
45454,3210112011,32,10,11,2011
43267,3203322004,32,3,32,2004
41381,3215172008,32,15,17,2008
45611,3209151007,32,9,15,1007
45259,3212242003,32,12,24,2003
43366,3202052007,32,2,5,2007
43362,3202092001,32,2,9,2001
45513,3208091005,32,8,9,1005
45355,3211232001,32,11,23,2001
45382,3211242006,32,11,24,2006
46187,3206012008,32,6,1,2008
45150,3209392006,32,9,39,2006
16641,3201392006,32,1,39,2006
46158,3206382009,32,6,38,2009
46361,3207192003,32,7,19,2003
45462,3210052006,32,10,5,2006
46198,3206202009,32,6,20,2009
45160,3209172005,32,9,17,2005
44161,3205082006,32,5,8,2006
17534,3216092006,32,16,9,2006
41360,3215032011,32,15,3,2011
44170,3205242003,32,5,24,2003
41115,3214162007,32,14,16,2007
45475,3210192007,32,10,19,2007
45459,3210182001,32,10,18,2001
46193,3206052002,32,6,5,2002
45461,3210062010,32,10,6,2010
46265,3207332003,32,7,33,2003
45471,3210252003,32,10,25,2003
44115,3205422003,32,5,42,2003
45270,3212302006,32,12,30,2006
45133,3274051004,32,74,5,1004
16360,3201202006,32,1,20,2006
45371,3211062007,32,11,6,2007
45584,3208292001,32,8,29,2001
41284,3213142003,32,13,14,2003
44188,3205142022,32,5,14,2022
45360,3211152010,32,11,15,2010
16630,3201162013,32,1,16,2013
43352,3202122013,32,2,12,2013
41258,3213152004,32,13,15,2004
45376,3211022002,32,11,2,2002
16680,3201302007,32,1,30,2007
46181,3278081002,32,78,8,1002
43171,3202082002,32,2,8,2002
41266,3213222001,32,13,22,2001
16918,3201011010,32,1,1,1010
45167,3209262011,32,9,26,2011
46386,3207302004,32,7,30,2004
45565,3208022008,32,8,2,2008
45453,3210122021,32,10,12,2021
45362,3211112002,32,11,11,2002
46198,3206202005,32,6,20,2005
40113,3273191002,32,73,19,1002
46196,3278061012,32,78,6,1012
46153,3206322005,32,6,32,2005
45381,3211082003,32,11,8,2003
41258,3213152002,32,13,15,2002
43166,3272051003,32,72,5,1003
16320,3201372007,32,1,37,2007
43364,3202012002,32,2,1,2002
45280,3212282002,32,12,28,2002
16433,3276011009,32,76,1,1009
40183,3273051002,32,73,5,1002
44177,3205302003,32,5,30,2003
41256,3213092008,32,13,9,2008
41181,3214132004,32,14,13,2004
16620,3201152011,32,1,15,2011
45366,3211122001,32,11,12,2001
40284,3273161006,32,73,16,1006
43364,3202012004,32,2,1,2004
41350,3215302003,32,15,30,2003
41371,3215052004,32,15,5,2004
43184,3202432003,32,2,43,2003
45393,3211092007,32,11,9,2007
41355,3215122007,32,15,12,2007
46476,3206112009,32,6,11,2009
40192,3273141006,32,73,14,1006
43171,3202082003,32,2,8,2003
43366,3202052001,32,2,5,2001
41172,3214102012,32,14,10,2012
45476,3210201006,32,10,20,1006
46191,3278071004,32,78,7,1004
46465,3206302005,32,6,30,2005
45258,3212172003,32,12,17,2003
43287,3203092010,32,3,9,2010
45270,3212302007,32,12,30,2007
46190,3278101005,32,78,10,1005
41152,3214032001,32,14,3,2001
46394,3218022003,32,18,2,2003
40376,3204142001,32,4,14,2001
46255,3207102008,32,7,10,2008
45191,3209052002,32,9,5,2002
45152,3209222014,32,9,22,2014
45356,3211192002,32,11,19,2002
16516,3276111001,32,76,11,1001
45465,3210012015,32,10,1,2015
44172,3205232003,32,5,23,2003
40243,3273101001,32,73,10,1001
45352,3211212006,32,11,21,2006
44153,3205102013,32,5,10,2013
16812,3201172013,32,1,17,2013
43183,3202442003,32,2,44,2003
45392,3211102001,32,11,10,2001
46317,3279012007,32,79,1,2007
45465,3210012011,32,10,1,2011
45461,3210062017,32,10,6,2017
46462,3206252005,32,6,25,2005
46461,3206262001,32,6,26,2001
46158,3206382003,32,6,38,2003
43272,3203212011,32,3,21,2011
16370,3201232007,32,1,23,2007
44171,3205222012,32,5,22,2012
45593,3208102016,32,8,10,2016
45587,3208052010,32,8,5,2010
41253,3213082014,32,13,8,2014
16812,3201172002,32,1,17,2002
41354,3215082009,32,15,8,2009
41280,3213292004,32,13,29,2004
45151,3209212002,32,9,21,2002
45571,3208082028,32,8,8,2028
46472,3206142006,32,6,14,2006
45150,3209392011,32,9,39,2011
45455,3210172010,32,10,17,2010
41377,3215292004,32,15,29,2004
40382,3204332007,32,4,33,2007
44185,3205122010,32,5,12,2010
41287,3213262008,32,13,26,2008
45583,3208042002,32,8,4,2002
43194,3202342002,32,2,34,2002
41352,3215062006,32,15,6,2006
45152,3209222015,32,9,22,2015
43187,3202382007,32,2,38,2007
40559,3217022006,32,17,2,2006
46415,3206312007,32,6,31,2007
43253,3203282004,32,3,28,2004
41282,3213012006,32,13,1,2006
46419,3206392003,32,6,39,2003
45166,3209272007,32,9,27,2007
43197,3202402007,32,2,40,2007
45365,3211132007,32,11,13,2007
16810,3201052003,32,1,5,2003
46188,3206102002,32,6,10,2002
45187,3209322004,32,9,32,2004
41385,3215202005,32,15,20,2005
45271,3212072012,32,12,7,2012
44182,3205022004,32,5,2,2004
45274,3212082012,32,12,8,2012
45252,3212182005,32,12,18,2005
45158,3209182011,32,9,18,2011
45455,3210172015,32,10,17,2015
41315,3215011010,32,15,1,1010
40382,3204332003,32,4,33,2003
16370,3201232005,32,1,23,2005
45582,3208242004,32,8,24,2004
43356,3202472002,32,2,47,2002
45192,3209032007,32,9,3,2007
17531,3216202003,32,16,20,2003
41175,3214172007,32,14,17,2007
45455,3210172011,32,10,17,2011
43271,3203202009,32,3,20,2009
17330,3216212005,32,16,21,2005
45411,3210072012,32,10,7,2012
46156,3206362010,32,6,36,2010
45559,3208192001,32,8,19,2001
40375,3204342006,32,4,34,2006
17350,3216232002,32,16,23,2002
45152,3209222018,32,9,22,2018
17621,3216042003,32,16,4,2003
41250,3213242007,32,13,24,2007
16610,3201292009,32,1,29,2009
45153,3209202006,32,9,20,2006
44165,3205312005,32,5,31,2005
45464,3210022015,32,10,2,2015
40391,3217012006,32,17,1,2006
45551,3208132006,32,8,13,2006
44155,3205322001,32,5,32,2001
46463,3206272009,32,6,27,2009
41377,3215292006,32,15,29,2006
45552,3208181005,32,8,18,1005
45257,3212312008,32,12,31,2008
41351,3215222006,32,15,22,2006
43271,3203202011,32,3,20,2011
43174,3202072001,32,2,7,2001
45574,3208072019,32,8,7,2019
45613,3209151005,32,9,15,1005
40558,3217052010,32,17,5,2010
46186,3206022008,32,6,2,2008
44168,3205342002,32,5,34,2002
44150,3205051012,32,5,5,1012
40385,3204302003,32,4,30,2003
43291,3203122011,32,3,12,2011
16920,3201132001,32,1,13,2001
45216,3212152015,32,12,15,2015
46134,3278021001,32,78,2,1001
43263,3203152010,32,3,15,2010
17730,3216172003,32,16,17,2003
43292,3203082009,32,3,8,2009
44115,3205422007,32,5,42,2007
16360,3201202003,32,1,20,2003
46476,3206112002,32,6,11,2002
41280,3213292003,32,13,29,2003
17123,3275031003,32,75,3,1003
45360,3211152006,32,11,15,2006
16112,3271041009,32,71,4,1009
41357,3215092010,32,15,9,2010
45211,3212151007,32,12,15,1007
45553,3208162004,32,8,16,2004
45559,3208192008,32,8,19,2008
41272,3213202003,32,13,20,2003
45187,3209322001,32,9,32,2001
40267,3204122005,32,4,12,2005
45556,3208322001,32,8,32,2001
46382,3207192004,32,7,19,2004
17630,3216142006,32,16,14,2006
16611,3201312004,32,1,31,2004
17530,3216082010,32,16,8,2010
41267,3213252001,32,13,25,2001
44166,3205362002,32,5,36,2002
40375,3204321001,32,4,32,1001
16730,3201272010,32,1,27,2010
40382,3204332001,32,4,33,2001
46252,3207112007,32,7,11,2007
45356,3211192007,32,11,19,2007
16680,3201302009,32,1,30,2009
